Frame,Class,BEV_X,BEV_Y
457,Walking,68,425
457,Walking,54,452
457,Walking,873,641
457,Walking,582,657
457,Walking,41,849
457,Walking,474,1091
457,Walking,88,132
457,Walking,653,141
457,Walking,511,77
457,Walking,585,529
457,Walking,1,578
457,Walking,8,835
457,Walking,65,330
457,Walking,94,113
457,Walking,623,-36
457,Walking,675,176
457,Walking,9,634
457,Walking,38,406
457,Walking,6,307
457,Walking,23,255
457,Walking,41,452
457,Walking,669,1186
457,Walking,612,56
457,Walking,86,192
457,Walking,66,177
457,Walking,636,30
457,Walking,62,250
458,Driving,584,527
458,Driving,423,1078
458,Driving,884,793
458,Driving,736,850
458,Driving,452,740
458,Driving,161,971
458,Driving,658,1043
458,Driving,936,478
458,Driving,333,1110
458,Driving,481,866
458,Driving,627,818
458,Driving,439,1295
458,Driving,835,163
458,Driving,122,637
458,Driving,70,1036
458,Driving,455,1101
458,Driving,623,1161
458,Driving,781,21
458,Driving,472,1003
458,Driving,219,1207
458,Driving,473,524
458,Driving,187,-165
458,Driving,549,1197
458,Driving,781,1125
458,Driving,67,1070
458,Driving,987,-220
458,Driving,79,922
458,Driving,824,979
458,Driving,473,522
458,Driving,730,211
458,Driving,482,997
458,Driving,1030,175
458,Driving,977,529
458,Driving,117,374
458,Driving,960,182
458,Driving,551,1198
458,Driving,449,1102
458,Driving,1009,994
458,Driving,1009,984
458,Driving,333,1110
458,Driving,834,166
458,Walking,524,818
458,Walking,626,946
458,Walking,644,704
458,Walking,418,1187
458,Walking,626,699
458,Walking,142,506
458,Walking,784,563
458,Walking,486,1083
458,Walking,57,814
458,Walking,815,395
458,Walking,81,723
458,Walking,50,618
458,Walking,873,643
458,Walking,987,16
458,Walking,1012,9
458,Walking,825,1093
458,Walking,-14,691
458,Walking,568,670
458,Walking,679,557
458,Walking,537,810
458,Walking,591,986
458,Walking,33,813
458,Walking,620,570
458,Walking,517,546
458,Walking,473,1091
458,Walking,1008,505
458,Walking,607,405
458,Walking,654,1098
458,Walking,647,950
458,Walking,-1,678
458,Walking,694,235
458,Walking,505,63
458,Walking,823,1027
458,Walking,580,655
458,Walking,66,424
458,Walking,53,452
458,Walking,39,852
458,Walking,654,143
458,Walking,15,595
458,Walking,88,135
458,Walking,498,1045
458,Walking,44,458
458,Walking,625,-27
458,Walking,675,174
458,Walking,93,113
458,Walking,64,330
458,Walking,10,636
458,Walking,7,837
458,Walking,980,42
458,Walking,637,29
458,Walking,83,190
458,Walking,609,49
458,Walking,29,326
458,Walking,5,305
458,Walking,669,1186
458,Walking,34,400
458,Walking,881,584
459,Driving,515,114
459,Driving,423,1080
459,Driving,887,794
459,Driving,738,852
459,Driving,660,1042
459,Driving,452,742
459,Driving,160,967
459,Driving,936,478
459,Driving,333,1108
459,Driving,481,870
459,Driving,69,1035
459,Driving,628,818
459,Driving,835,163
459,Driving,437,1296
459,Driving,454,1103
459,Driving,122,630
459,Driving,781,21
459,Driving,462,1010
459,Driving,473,527
459,Driving,626,1159
459,Driving,220,1206
459,Driving,549,1197
459,Driving,188,-171
459,Driving,65,1070
459,Driving,965,469
459,Driving,782,1124
459,Driving,987,-219
459,Driving,827,977
459,Driving,77,920
459,Driving,731,211
459,Driving,471,1005
459,Driving,1030,175
459,Driving,977,529
459,Driving,551,1198
459,Driving,960,182
459,Driving,473,526
459,Driving,118,367
459,Driving,679,556
459,Driving,460,1103
459,Driving,417,1185
459,Driving,1010,990
459,Driving,1011,981
459,Driving,437,1296
459,Driving,834,166
459,Driving,333,1108
459,Walking,625,699
459,Walking,55,812
459,Walking,644,707
459,Walking,142,506
459,Walking,81,723
459,Walking,784,563
459,Walking,51,620
459,Walking,814,395
459,Walking,524,819
459,Walking,-14,691
459,Walking,39,820
459,Walking,825,1093
459,Walking,569,673
459,Walking,987,13
459,Walking,653,1095
459,Walking,520,554
459,Walking,589,984
459,Walking,1012,9
459,Walking,0,675
459,Walking,44,850
459,Walking,1008,505
459,Walking,537,812
459,Walking,633,946
459,Walking,621,571
459,Walking,694,233
459,Walking,488,1088
459,Walking,493,991
459,Walking,607,405
459,Walking,874,644
459,Walking,822,1028
459,Walking,502,1047
459,Walking,655,148
459,Walking,67,426
459,Walking,88,136
459,Walking,65,332
459,Walking,13,594
459,Walking,584,529
459,Walking,93,113
459,Walking,47,462
459,Walking,7,838
459,Walking,55,454
459,Walking,11,638
459,Walking,624,-23
459,Walking,36,404
459,Walking,675,172
459,Walking,84,193
459,Walking,636,21
459,Walking,669,1186
459,Walking,586,668
459,Walking,8,817
459,Walking,609,43
459,Walking,63,253
459,Walking,26,262
459,Walking,961,2
460,Driving,583,528
460,Driving,422,1083
460,Driving,890,795
460,Driving,740,854
460,Driving,662,1041
460,Driving,159,961
460,Driving,453,746
460,Driving,936,478
460,Driving,481,872
460,Driving,334,1106
460,Driving,454,1106
460,Driving,74,1040
460,Driving,436,1297
460,Driving,630,1157
460,Driving,628,818
460,Driving,835,165
460,Driving,781,21
460,Driving,122,624
460,Driving,470,1007
460,Driving,221,1205
460,Driving,473,529
460,Driving,960,973
460,Driving,548,1196
460,Driving,829,979
460,Driving,189,-176
460,Driving,479,1030
460,Driving,65,1071
460,Driving,965,468
460,Driving,987,-219
460,Driving,109,368
460,Driving,782,1124
460,Driving,216,1207
460,Driving,960,178
460,Driving,76,917
460,Driving,731,211
460,Driving,1030,177
460,Driving,977,529
460,Driving,551,1200
460,Driving,830,982
460,Driving,450,1108
460,Driving,472,528
460,Driving,470,1007
460,Driving,466,883
460,Driving,950,189
460,Driving,679,559
460,Driving,417,1185
460,Driving,1012,989
460,Driving,834,166
460,Driving,436,1297
460,Driving,1012,981
460,Driving,189,-176
460,Walking,642,709
460,Walking,625,701
460,Walking,53,810
460,Walking,81,724
460,Walking,53,623
460,Walking,141,505
460,Walking,813,394
460,Walking,783,563
460,Walking,625,948
460,Walking,875,645
460,Walking,524,820
460,Walking,653,1095
460,Walking,987,15
460,Walking,568,673
460,Walking,587,985
460,Walking,-13,692
460,Walking,37,818
460,Walking,520,557
460,Walking,1008,505
460,Walking,1011,9
460,Walking,539,817
460,Walking,645,953
460,Walking,823,1093
460,Walking,55,457
460,Walking,607,407
460,Walking,40,853
460,Walking,655,148
460,Walking,3,583
460,Walking,505,75
460,Walking,63,330
460,Walking,620,572
460,Walking,490,1093
460,Walking,492,989
460,Walking,2,677
460,Walking,65,425
460,Walking,584,674
460,Walking,88,136
460,Walking,693,229
460,Walking,14,635
460,Walking,626,-15
460,Walking,92,114
460,Walking,823,1025
460,Walking,501,1048
460,Walking,675,172
460,Walking,35,402
460,Walking,477,1101
460,Walking,980,42
460,Walking,613,67
460,Walking,43,457
460,Walking,7,839
460,Walking,83,193
460,Walking,669,1186
460,Walking,640,30
460,Walking,960,48
460,Walking,516,123
461,Driving,893,796
461,Driving,422,1086
461,Driving,742,854
461,Driving,157,956
461,Driving,664,1040
461,Driving,453,749
461,Driving,936,478
461,Driving,335,1106
461,Driving,480,876
461,Driving,629,818
461,Driving,74,1040
461,Driving,835,165
461,Driving,781,21
461,Driving,454,1108
461,Driving,122,617
461,Driving,218,1200
461,Driving,634,1155
461,Driving,470,1010
461,Driving,435,1297
461,Driving,416,1185
461,Driving,473,532
461,Driving,478,1029
461,Driving,188,-180
461,Driving,583,528
461,Driving,961,973
461,Driving,548,1198
461,Driving,107,360
461,Driving,65,1072
461,Driving,966,468
461,Driving,783,1124
461,Driving,80,914
461,Driving,832,980
461,Driving,478,1006
461,Driving,731,211
461,Driving,473,530
461,Driving,1029,177
461,Driving,977,529
461,Driving,551,1200
461,Driving,119,355
461,Driving,961,181
461,Driving,416,1185
461,Driving,633,1153
461,Driving,1014,982
461,Driving,961,973
461,Driving,434,1297
461,Driving,834,166
461,Driving,335,1105
461,Walking,876,645
461,Walking,642,712
461,Walking,81,723
461,Walking,53,808
461,Walking,142,507
461,Walking,783,563
461,Walking,625,700
461,Walking,812,397
461,Walking,586,984
461,Walking,39,822
461,Walking,56,628
461,Walking,568,676
461,Walking,987,18
461,Walking,679,563
461,Walking,526,823
461,Walking,1011,9
461,Walking,1008,506
461,Walking,-14,693
461,Walking,653,1093
461,Walking,821,1094
461,Walking,539,819
461,Walking,624,950
461,Walking,608,413
461,Walking,521,562
461,Walking,584,674
461,Walking,655,151
461,Walking,643,954
461,Walking,63,330
461,Walking,38,856
461,Walking,692,222
461,Walking,64,428
461,Walking,511,102
461,Walking,13,596
461,Walking,18,642
461,Walking,501,1048
461,Walking,615,78
461,Walking,89,139
461,Walking,25,260
461,Walking,620,572
461,Walking,7,672
461,Walking,491,1094
461,Walking,630,6
461,Walking,55,457
461,Walking,674,172
461,Walking,92,114
461,Walking,36,405
461,Walking,140,101
461,Walking,640,24
461,Walking,823,1024
461,Walking,-18,601
461,Walking,47,462
461,Walking,478,1103
461,Walking,85,196
461,Walking,960,48
461,Walking,20,297
462,Driving,423,1088
462,Driving,896,796
462,Driving,743,855
462,Driving,162,948
462,Driving,453,750
462,Driving,665,1038
462,Driving,335,1105
462,Driving,936,478
462,Driving,481,878
462,Driving,68,1034
462,Driving,123,610
462,Driving,630,817
462,Driving,835,165
462,Driving,781,21
462,Driving,434,1299
462,Driving,219,1198
462,Driving,638,1152
462,Driving,473,535
462,Driving,471,1014
462,Driving,415,1186
462,Driving,189,-186
462,Driving,455,1111
462,Driving,834,978
462,Driving,478,1030
462,Driving,583,528
462,Driving,548,1198
462,Driving,78,912
462,Driving,966,468
462,Driving,987,-220
462,Driving,834,978
462,Driving,79,913
462,Driving,731,211
462,Driving,1029,177
462,Driving,119,349
462,Driving,472,531
462,Driving,471,1014
462,Driving,977,529
462,Driving,455,1111
462,Driving,551,1200
462,Driving,961,181
462,Driving,1007,501
462,Driving,1015,981
462,Driving,434,1299
462,Driving,963,966
462,Driving,834,166
462,Driving,335,1105
462,Driving,733,207
462,Walking,642,714
462,Walking,82,725
462,Walking,53,808
462,Walking,812,397
462,Walking,142,507
462,Walking,783,566
462,Walking,624,700
462,Walking,53,623
462,Walking,586,988
462,Walking,40,823
462,Walking,524,824
462,Walking,678,563
462,Walking,539,823
462,Walking,987,15
462,Walking,654,1093
462,Walking,489,990
462,Walking,1011,12
462,Walking,818,1096
462,Walking,520,561
462,Walking,624,952
462,Walking,-14,693
462,Walking,878,644
462,Walking,569,683
462,Walking,62,329
462,Walking,582,675
462,Walking,607,413
462,Walking,655,151
462,Walking,822,1026
462,Walking,510,103
462,Walking,88,139
462,Walking,691,222
462,Walking,25,260
462,Walking,619,572
462,Walking,61,424
462,Walking,93,117
462,Walking,21,644
462,Walking,625,-14
462,Walking,44,856
462,Walking,645,952
462,Walking,14,600
462,Walking,48,464
462,Walking,615,81
462,Walking,476,1106
462,Walking,673,170
462,Walking,489,1093
462,Walking,8,842
462,Walking,643,37
462,Walking,33,401
462,Walking,140,101
462,Walking,63,257
462,Walking,18,299
462,Walking,-18,601
462,Walking,960,48
462,Walking,1,676
462,Walking,82,191
462,Walking,669,1186
462,Walking,497,1043
462,Walking,51,451
463,Driving,582,529
463,Driving,435,1111
463,Driving,899,797
463,Driving,745,856
463,Driving,161,942
463,Driving,453,753
463,Driving,667,1036
463,Driving,336,1104
463,Driving,480,881
463,Driving,936,478
463,Driving,68,1034
463,Driving,123,605
463,Driving,835,165
463,Driving,631,818
463,Driving,781,21
463,Driving,217,1194
463,Driving,641,1150
463,Driving,473,539
463,Driving,433,1300
463,Driving,837,977
463,Driving,470,1016
463,Driving,417,1189
463,Driving,455,1114
463,Driving,548,1197
463,Driving,191,-191
463,Driving,79,910
463,Driving,479,1033
463,Driving,966,468
463,Driving,837,977
463,Driving,479,879
463,Driving,78,910
463,Driving,119,343
463,Driving,731,211
463,Driving,1029,177
463,Driving,471,1017
463,Driving,977,529
463,Driving,641,1148
463,Driving,961,181
463,Driving,551,1200
463,Driving,1017,981
463,Driving,964,963
463,Driving,433,1300
463,Driving,336,1103
463,Driving,834,166
463,Driving,734,206
463,Driving,191,-191
463,Walking,641,715
463,Walking,783,565
463,Walking,811,396
463,Walking,82,725
463,Walking,54,807
463,Walking,141,507
463,Walking,623,701
463,Walking,584,988
463,Walking,525,827
463,Walking,654,1093
463,Walking,679,569
463,Walking,57,630
463,Walking,988,15
463,Walking,41,824
463,Walking,582,676
463,Walking,817,1095
463,Walking,540,825
463,Walking,570,691
463,Walking,521,566
463,Walking,494,1101
463,Walking,607,413
463,Walking,1011,12
463,Walking,-14,693
463,Walking,877,646
463,Walking,1008,506
463,Walking,63,331
463,Walking,692,222
463,Walking,62,427
463,Walking,486,987
463,Walking,21,644
463,Walking,655,151
463,Walking,88,140
463,Walking,94,120
463,Walking,630,949
463,Walking,40,860
463,Walking,618,573
463,Walking,28,265
463,Walking,504,88
463,Walking,626,-8
463,Walking,822,1026
463,Walking,35,405
463,Walking,-19,599
463,Walking,16,603
463,Walking,614,81
463,Walking,62,257
463,Walking,499,1049
463,Walking,22,303
463,Walking,140,101
463,Walking,51,462
463,Walking,888,609
463,Walking,673,170
463,Walking,82,195
463,Walking,642,32
463,Walking,3,675
463,Walking,960,51
463,Walking,669,1186
464,Driving,514,133
464,Driving,427,1101
464,Driving,902,799
464,Driving,162,936
464,Driving,747,857
464,Driving,669,1036
464,Driving,452,755
464,Driving,936,478
464,Driving,337,1104
464,Driving,480,884
464,Driving,68,1035
464,Driving,123,599
464,Driving,432,1300
464,Driving,631,816
464,Driving,835,165
464,Driving,781,21
464,Driving,218,1193
464,Driving,645,1147
464,Driving,839,976
464,Driving,473,541
464,Driving,455,1117
464,Driving,193,-193
464,Driving,470,1019
464,Driving,548,1198
464,Driving,730,211
464,Driving,839,977
464,Driving,78,909
464,Driving,478,1016
464,Driving,219,1194
464,Driving,730,211
464,Driving,976,531
464,Driving,1030,176
464,Driving,455,1117
464,Driving,120,336
464,Driving,471,537
464,Driving,419,1191
464,Driving,1007,501
464,Driving,960,182
464,Driving,481,1037
464,Driving,1018,981
464,Driving,966,960
464,Driving,834,166
464,Driving,432,1300
464,Driving,335,1102
464,Driving,734,208
464,Walking,81,724
464,Walking,640,717
464,Walking,622,700
464,Walking,782,569
464,Walking,810,394
464,Walking,142,509
464,Walking,584,990
464,Walking,526,830
464,Walking,56,806
464,Walking,679,572
464,Walking,58,631
464,Walking,-14,693
464,Walking,655,1093
464,Walking,540,827
464,Walking,988,15
464,Walking,581,531
464,Walking,570,692
464,Walking,881,643
464,Walking,606,416
464,Walking,816,1095
464,Walking,582,677
464,Walking,618,574
464,Walking,622,953
464,Walking,1011,12
464,Walking,43,827
464,Walking,822,1025
464,Walking,20,645
464,Walking,520,566
464,Walking,62,335
464,Walking,63,429
464,Walking,32,275
464,Walking,495,1105
464,Walking,88,143
464,Walking,46,856
464,Walking,691,225
464,Walking,96,122
464,Walking,655,151
464,Walking,-19,599
464,Walking,61,258
464,Walking,626,-5
464,Walking,24,305
464,Walking,614,81
464,Walking,889,610
464,Walking,2,673
464,Walking,16,606
464,Walking,498,1050
464,Walking,50,463
464,Walking,142,104
464,Walking,640,955
464,Walking,673,170
464,Walking,643,22
464,Walking,36,407
464,Walking,81,195
464,Walking,6,844
464,Walking,960,51
464,Walking,22,335
464,Walking,669,1186
465,Driving,514,136
465,Driving,425,1102
465,Driving,906,799
465,Driving,749,858
465,Driving,162,931
465,Driving,452,756
465,Driving,479,887
465,Driving,671,1034
465,Driving,337,1102
465,Driving,936,479
465,Driving,68,1034
465,Driving,124,594
465,Driving,632,817
465,Driving,431,1302
465,Driving,455,1120
465,Driving,220,1193
465,Driving,781,21
465,Driving,835,165
465,Driving,650,1145
465,Driving,478,1018
465,Driving,472,543
465,Driving,549,1198
465,Driving,191,-201
465,Driving,968,958
465,Driving,841,975
465,Driving,420,1194
465,Driving,960,176
465,Driving,987,-216
465,Driving,841,975
465,Driving,731,213
465,Driving,78,906
465,Driving,221,1194
465,Driving,470,1022
465,Driving,491,996
465,Driving,1029,179
465,Driving,977,531
465,Driving,454,1118
465,Driving,420,1194
465,Driving,120,330
465,Driving,952,187
465,Driving,550,1200
465,Driving,1019,979
465,Driving,968,958
465,Driving,835,165
465,Driving,431,1302
465,Driving,735,208
465,Walking,641,718
465,Walking,621,702
465,Walking,782,572
